SAM id,Homo sapiens,Sus scrofa,Crassostrea gigas,Capsicum annuum,Triticum aestivum,Gallus gallus,Aquila chrysaetos,Bos mutus,Epinephelus fuscoguttatus,Plectropomus leopardus,Cyprinus carpio,Mus musculus,Oryza sativa,Ovis canadensis,Salmo trutta,Myripristis murdjan,Apteryx mantelli,Coregonus sp. 'balchen',Gossypium turneri,Glycine max,Lateolabrax maculatus,Sphaeramia orbicularis,Oryzias latipes,Sparus aurata,Solanum lycopersicum,Neostethus bicornis,Danio rerio,Streptopelia turtur,Cottoperca gobio,Solanum pennellii,Lutra lutra,Spirometra erinaceieuropaei,Solanum pinnatisectum,Pecten maximus,Salarias fasciatus,Echeneis naucrates,Scleropages formosus,Gouania willdenowi,Solanum tuberosum,Brassica rapa,Anas platyrhynchos,Mastacembelus armatus,Anabas testudineus,Thalassophryne amazonica,Parambassis ranga,Chanos chanos,Brassica oleracea,Larimichthys crocea,Vigna unguiculata,Gadus morhua,Scophthalmus maximus,Rhinatrema bivittatum,Haemonchus contortus,Lupinus angustifolius,Allium cepa,Cucumis melo,Sciurus carolinensis,Penaeus vannamei,Aegilops tauschii,Triticum turgidum,Aphantopus hyperantus,Denticeps clupeoides,Betta splendens,Caligus rogercresseyi,Dioscorea rotundata,Gossypioides kirkii,Asterias rubens,Saccharum hybrid cultivar,Gossypium raimondii,Pan troglodytes,Ipomoea triloba,Vigna angularis,Sciurus vulgaris,Allium sativum,Takifugu rubripes,Geotrypetes seraphini,Cicer arietinum,Vitis vinifera,Raphanus sativus,Syngnathus acus,Schistosoma mansoni,Dicrocoelium dendriticum,Gossypium hirsutum,Triticum monococcum,Theobroma cacao,Phasianus colchicus,Numida meleagris,Linum usitatissimum,Arachis hypogaea,Zea mays,Ipomoea trifida,Coturnix japonica,Meleagris gallopavo,Cucumis sativus,Canis lupus,Arabis alpina,Anarrhichthys ocellatus,Prunus dulcis,Cocos nucifera,Aedes albopictus
WEM401,0.049890263348727884,0.005251201717316078,0.07580965644060852,0.0042336611647665525,0.003948980632106193,0.008396152196368014,0.024611401455333047,0.014043598438873511,0.018573481238975842,0.013176092221104446,0.017636728405154258,0.026865763511265076,0.006420700121758633,0.011112158359316844,0.01930634125886501,0.01620178463917704,0.018142613405760163,0.019898784529536567,0.011575725983446212,0.0011733454386676952,0.008255735447150405,0.0140955334009129,0.016138308574462232,0.01214316353165436,0.006757315616458382,0.010619737978498925,0.012189327942356038,0.00968490866178991,0.008850102234934534,0.007007372841092481,0.010977512161436944,0.01194119423483451,0.0049299743595168895,0.012591343018883167,0.010533179708433276,0.007959513811814627,0.01201621140222474,0.010381221856540246,0.004508724111864061,0.0032295852320050164,0.0010829401343769056,0.008407693299043435,0.007782550237458188,0.00935021668420273,0.007797938374358748,0.00949640398475805,0.005172337515700709,0.006580352042101943,0.006014838011006365,0.008024913393642006,0.0061398666233234145,0.007882573127311826,0.008044148564767706,0.005934050292278425,1.923517112569992e-06,0.003881657533166244,0.007547881149724649,0.003997068559920444,0.001631142511459353,1.923517112569992e-06,0.006732309893994972,0.00727474171973971,0.006116784417972574,0.0063572240570438235,1.923517112569992e-06,0.005293519093792618,0.006114860900860004,0.001994687245735082,0.005033844283595669,0.0024851841094404295,0.005405083086321678,0.004614517553055411,0.005064620557396789,0.0013753147354875442,0.0049126627055037595,0.006001373391218375,0.0039124338069673635,0.0048010987129747,0.00472608154558447,0.00468953472044564,0.004085550347098663,0.005333912953156588,0.00243709618162618,1.923517112569992e-06,0.0032392028175678663,0.0009271352482587361,0.0012791388798590448,0.0037046939588098043,0.0025409661057049595,0.001646530648359913,0.002827570155477888,0.0011021753055026054,0.000952140970722146,0.0007847949819285567,0.002100480686926431,0.0029718339389206375,0.0013926263895006742,0.0032834437111569762,0.0013002975680973146,0.002877581600404708
WEM402,0.045725408953625736,0.005237399689247618,0.03003939688432912,0.0027554541698430524,0.0053217800175743854,0.0039658754313580576,0.02641686209926618,0.015083711105033142,0.021121269080138033,0.015066253106068982,0.017460908630652753,0.03019360920851252,0.007006476917615703,0.01075121769542775,0.021778853707788013,0.01758893395638992,0.019570416838821936,0.02246262533388423,0.012005283954353152,0.0012016922620329258,0.008769734812995734,0.016198113372245273,0.018231970251569765,0.013652155189972126,0.006919186922794909,0.011970367956424834,0.013337911208617268,0.010722121030487485,0.010055807403355427,0.007256708236101978,0.01157174364674321,0.013914025174434507,0.0054003410129131,0.013736535518298893,0.012499927258337649,0.008522413161003486,0.013742354851286945,0.011862710296145856,0.0048242270470958614,0.00370109578040165,0.0011464085986464233,0.009348758445306998,0.008545690492955697,0.009965607742040607,0.008929766470167189,0.010544631374351871,0.005510908339686105,0.0070850379129544176,0.0065612979440296555,0.008603883822836226,0.006855174259926327,0.00858351615737804,0.008883211806262767,0.006596213941957973,2.9096664940264546e-06,0.004108449089565354,0.008688264151162993,0.0011813245965747407,0.0019785732159379892,2.9096664940264546e-06,0.007093766912436497,0.008324555839409687,0.006753335932635401,0.007026844583073888,2.9096664940264546e-06,0.005705855994785878,0.006872632258890486,0.0012686145913955343,0.005778597657136539,0.002912576160520481,0.005764049324666407,0.005062819699606031,0.005894984316897597,2.9096664940264546e-06,0.005478902008251814,0.006660226604826555,0.004198648750880174,0.005150109694426825,0.005638933665423269,0.005318870351080359,0.004573995728609587,0.006113209303949581,0.0016672389010771586,2.9096664940264546e-06,0.003194813810441047,2.9096664940264546e-06,0.0012336985934672169,0.0038582177710790788,0.0027961895007594228,0.002124056540639312,0.003037691819763619,0.0010125639399212061,2.9096664940264546e-06,2.9096664940264546e-06,0.002444119854982222,0.0032035428099231266,0.0016003165717145501,0.0036108961190868304,2.9096664940264546e-06,0.00334029713514237
WEM403,0.12997230743890137,0.046336140336428584,0.03566832753402376,0.005456155160699212,0.013187424077086207,0.004846198192262554,0.023953035887088473,0.10454713912166197,0.014247771212090017,0.011648376536473883,0.017192036072391854,0.027947353250015444,0.008271737116267578,0.02359787107002409,0.015439374909921966,0.015001853033828162,0.011306080009882848,0.015725050958430273,0.010899442030925076,2.573658094669439e-06,0.010384710411991188,0.012515699314377484,0.012206860343017151,0.012685560748625667,0.006789310053737981,0.011584035084107146,0.010088739731104203,0.009175091107496551,0.007090428050814305,0.004802446004653174,0.00854454487430254,0.010132491918713583,0.004730383578002429,0.013053593856163396,0.009131338919887171,0.006537091560460376,0.011496530708888385,0.007926866931581874,0.003878502748666845,0.0024218122670839424,2.573658094669439e-06,0.007870246453499145,0.007093001708908975,0.006537091560460376,0.00743529823550001,0.007473903106920052,0.003469291111614404,0.0039711544400749445,0.005103564001729498,0.005955444831065083,0.004568243118038255,0.008650064856183986,0.007180506084127736,0.0056723424406514445,0.0016831723939138134,0.0031064053202660134,0.005842203874899627,2.573658094669439e-06,0.0029365438860178305,2.573658094669439e-06,0.005113858634108176,0.00564403220161008,0.005116432292202845,0.005638884885420741,2.573658094669439e-06,0.0038733554324775063,0.0076540591735469125,0.011923757952603512,0.003911960303897548,0.0025453478556280757,0.00353363256398114,0.0037832773991640757,0.005021206942700076,2.573658094669439e-06,0.004205357326689864,0.004398381683790072,0.0030961106878873356,0.003317445284028907,0.0029262492536391523,0.004259404146677922,0.0038321769029627953,0.003878502748666845,0.0018427391957833185,2.573658094669439e-06,0.002766682451769647,2.573658094669439e-06,2.573658094669439e-06,0.0026045419918054725,0.0020460581852622044,0.0020126006300315016,0.002828450246041714,0.0023523234985278678,2.573658094669439e-06,2.573658094669439e-06,0.0021464308509543126,0.002326586917581173,0.004056085157199037,2.573658094669439e-06,2.573658094669439e-06,0.0033895077106796518
WEM404,0.09426353067214105,0.014781129625500778,0.018812601750850817,0.05764794801574448,0.0037313903741065906,0.005575350667962347,0.019697422241666773,0.010261674091586633,0.011118449558921894,0.007551122572177374,0.01298624812273624,0.0222495193784101,0.004829353043375836,0.008259259415064946,0.01353593058295788,0.02094262128420967,0.010021889140826683,0.01068795844849321,0.01360323863931155,0.0009731623147801481,0.006464377912300407,0.011337200742071321,0.010486034279432201,0.008081173515962527,0.007115022457052552,0.007416506459470033,0.010428541981296774,0.00671958762597474,0.010124253476531224,0.01634884643807168,0.005465975076387633,0.006502238693999346,0.007723599466583653,0.0059427404755594635,0.013620065653399968,0.0056468654778381215,0.006235810970932736,0.006439137391167781,0.0060268755460015505,0.009779299687718663,0.001933704368993983,0.005862812158639479,0.004979393918997559,0.00775164449006435,0.0065821670109193296,0.005928717963819115,0.006347991064855519,0.0038477772215514787,0.004387643923554875,0.004912085862643889,0.00438624167238084,0.005468779578735703,0.003940325799037775,0.004874225080944949,0.004314726862505065,0.0027848708316331036,0.0036696913224490597,0.0030344715406112974,0.0009381060354292782,1.4022511740347955e-06,0.006318543790200789,0.004191328759190004,0.004314726862505065,0.004307715606634892,1.4022511740347955e-06,0.0036837138341894076,0.0032518204725866906,0.0012353832843246548,0.004095975679355638,0.0017976860051126078,0.0039206942826012885,0.0030681255687881326,0.0029952085077383232,0.006207765947452039,0.002630623202489276,0.003477582911606293,0.0030260580335670887,0.003271451989023178,0.004334358378941553,0.002967163484257627,0.003090561587572689,0.0030541030570477843,0.004438124965820128,1.4022511740347955e-06,0.002536672373828945,0.0007768471504152767,0.0006338175306637275,0.0025212476109145623,0.002159466808013585,0.0024034585122956393,0.0022940829207209255,0.0007852606574594855,0.0008764069837717472,1.4022511740347955e-06,0.0017556184698915638,0.0017724454839799814,0.0012998868383302554,0.0018565805544220693,0.005099987519964551,0.0010671131434404793
WEM405,0.07821702488278305,0.07281290855587873,0.03434105126883882,0.00815940652667351,0.005297652254270274,0.0037603110454346076,0.02934149841794388,0.02385221083293232,0.015718355683690982,0.012243368352915625,0.022319128187002015,0.0353843991806525,0.009539180908010782,0.014053257587694457,0.019057069001494755,0.01922315295480387,0.014253410044246469,0.018814330915889126,0.011804736373663343,4.2585629053619564e-06,0.012290212544874607,0.014402459745934137,0.014202307289382125,0.015837595445041118,0.007252332627831412,0.013512420098713488,0.011804736373663343,0.011851580565622325,0.007563207719922835,0.00552761465115982,0.010378117800367088,0.012430745120751551,0.004786624705626839,0.01577797556436605,0.010527167502054756,0.007520622090869215,0.013980862018303303,0.009236822941730083,0.004424646858671073,0.002738255948147738,4.2585629053619564e-06,0.009151651683622844,0.008240319221875386,0.007831497182960638,0.009236822941730083,0.009454009649903544,0.0043054070973209384,0.004190425898876166,0.0061408477095319415,0.006864803403443474,0.005008069976705661,0.011451275652518302,0.008525642936534636,0.007771877302285571,4.2585629053619564e-06,0.003151336549967848,0.007409899455329804,0.002380536664097334,0.003509055834018252,4.2585629053619564e-06,0.006792407834052321,0.006587996814594947,0.006545411185541327,0.007328986760127928,4.2585629053619564e-06,0.004032859071377773,0.010160931092193628,0.004152098832727907,0.004888830215355526,4.2585629053619564e-06,0.0039476878132705335,0.005003811413800299,0.006826476337295217,4.2585629053619564e-06,0.0049271572815037835,0.006132330583721217,0.0042755971569834045,0.0039476878132705335,0.0032705763113179825,0.005208222433257673,0.00485476171211263,0.004850503149207269,4.2585629053619564e-06,4.2585629053619564e-06,0.004003049131040239,4.2585629053619564e-06,4.2585629053619564e-06,0.00333019619199305,0.011770667870420448,0.002751031636863824,0.004211718713402975,0.003215214993548277,4.2585629053619564e-06,4.2585629053619564e-06,0.002623274749702965,0.0030959752321981426,0.004347992726374558,4.2585629053619564e-06,4.2585629053619564e-06,0.0025125521141635544
WEM406,0.45951699564882004,0.002785022323590208,0.012417392698165693,0.0020219796366113558,0.041529892239004336,0.006974243552539746,0.005970767283668215,0.07348919217655839,0.004416297389625959,0.003322658527544672,0.005898971144630818,0.00584053242680968,0.002344227423453628,0.17969738762234563,0.005272842025118631,0.004092379925131654,0.004065665082699134,0.003953796680012956,0.0033911153112780048,1.6696776520324987e-06,0.0020754093214763957,0.004663409682126769,0.0031790662494698774,0.0020737396438243634,0.0038669734421072667,0.0029185965357528074,0.0025662945511739504,0.0032291565790308523,0.0015210763410016062,0.002093775775648753,0.0031389939858210976,0.0043895825471934385,1.6696776520324987e-06,0.0028033887777625653,0.0020102918930471284,0.0013741447076227463,0.0029119178251446774,0.0035046533916162147,0.0011103356386016115,1.6696776520324987e-06,1.6696776520324987e-06,0.0033243282051967048,0.0014960311762211187,0.002225680310159321,0.002240707409027613,0.0016746866849885961,0.002598018426562568,0.0018383150948877809,0.002045355123739811,0.0018533421937560735,0.0018232879960194885,0.0012873214697170564,0.001915120266881276,0.0013307330886699015,0.0014158866489235589,0.0014977008538731513,0.0013691356746666488,1.6696776520324987e-06,0.0033143101392845097,0.004731866465860101,0.0015578092493463212,0.0018199486407154235,0.0016179176448194912,0.0022123228889430607,0.002417693240143058,0.001804921541847131,0.0010201730453918566,0.002584661005346308,1.6696776520324987e-06,0.004870449710978798,0.0011704440340747815,0.001108665960949579,0.0012138556530276266,1.6696776520324987e-06,1.6696776520324987e-06,1.6696776520324987e-06,0.0010251820783479541,0.0013691356746666488,0.0011170143492097416,0.0010652543419967342,1.6696776520324987e-06,0.0010769420855609615,1.6696776520324987e-06,0.002289128060936556,1.6696776520324987e-06,1.6696776520324987e-06,1.6696776520324987e-06,0.001088629829125189,0.0011671046787707165,1.6696776520324987e-06,1.6696776520324987e-06,1.6696776520324987e-06,1.6696776520324987e-06,0.0015277550516097362,1.6696776520324987e-06,1.6696776520324987e-06,1.6696776520324987e-06,1.6696776520324987e-06,1.6696776520324987e-06,1.6696776520324987e-06
WEM407,0.19361289086258468,0.026003349358039708,0.15236524110656569,0.050423668796813946,0.050101508322016056,0.008698332819542921,0.01863809436524666,0.010111950764992265,0.009573165143347525,0.007154184336890985,0.013389100422419037,0.015708100391869335,0.006576517278632707,0.006562631051270728,0.010972896861434892,0.010384120821287032,0.00954539268862357,0.010722944768919291,0.013936217780480964,0.0023662131424810246,0.005923864592619748,0.007923481332744557,0.00876776395635281,0.006682052606583738,0.007592989121529485,0.00713196637311182,0.006870905298706637,0.006262688540252007,0.004238076590875638,0.00671815679772488,0.005854433455809859,0.006240470576472843,0.0066431711699702,0.006879237035123824,0.005854433455809859,0.004449147246777701,0.006021068184153593,0.005973855011122868,0.0056405855544353995,0.0023467724241742556,0.01143114236438016,0.004021451444028783,0.0045546825747287325,0.004176977190482935,0.004449147246777701,0.00488239754047141,0.0029466574462116983,0.0031910550477825084,0.0048768430495266185,0.004179754435955331,0.0034493388767152964,0.004871288558581827,0.004254740063710011,0.00427418078201678,0.006729265779614463,0.007429131638658146,0.004076996353476694,0.008162324443370577,0.005501723280815622,0.0052017807697969,0.0037992718062371377,0.003768722106040787,0.0033104766030955177,0.004040892162335552,2.7772454723955687e-06,0.003746504142261622,0.0035298789954147677,0.02525071583502051,0.0037298406694272488,0.002954989182628885,0.0036159736050590304,0.0030271975649111696,0.0028189041544815024,0.0026106107440518347,0.0026689328989721412,0.002768913735978382,0.0029438802007393026,0.003193832293254904,0.0025578430800763186,0.0022940047601987396,0.0024689712249596606,0.0021718059594133345,0.0026744873899169326,0.00258839278027267,0.0026217197259414166,2.7772454723955687e-06,2.7772454723955687e-06,0.001982953267290436,0.0020273891948487653,0.0031966095387272993,0.00209959757713105,2.7772454723955687e-06,2.7772454723955687e-06,2.7772454723955687e-06,2.7772454723955687e-06,2.7772454723955687e-06,2.7772454723955687e-06,2.7772454723955687e-06,0.005321202325109909,2.7772454723955687e-06
WEM408,0.5055295183816084,0.007946509120739069,0.16394623090597774,0.015653671718855802,0.025796236327074184,0.029284149327681756,0.012491024505401663,0.004130261787816239,0.006763073536661955,0.003659751529669763,0.00862056620795326,0.006931843520562321,0.0028946609359881024,0.002877272513404428,0.004781816210510381,0.004954677587959847,0.005335177188026128,0.004430979213675074,0.00559191213323214,0.0010340997195349723,0.004193678387827286,0.004134353181365339,0.00421106681041096,0.0034152907651110505,0.003565649478040468,0.0036914598296752866,0.0033825596167182522,0.003037859710206595,0.003333462894129055,0.003154464426355939,0.002627697506909341,0.003821361574859205,0.00303479116504477,0.0028056731262951816,0.0027770333714514832,0.0033068688360599063,0.002543823939152795,0.002704411135954962,0.004838072871810503,0.0013143601776483078,0.0017521392874019855,0.0025581438165746444,0.002565303755285569,0.0022819747520104084,0.002336185716535981,0.0021878727003811133,0.0023065231133050073,0.0021213875552082415,0.0030470653456920694,0.002016034171318922,0.002051833864873545,0.001665197174483615,0.0016928140809400385,0.0020610395003590196,0.0028926152392135525,0.004233569474931009,0.001646785903512666,1.0228483872749478e-06,0.0023801681971888037,0.0024221049810670765,0.0017316823196564866,0.0015915520905998186,0.001760322074500185,0.0017265680777201118,0.001723499532558287,0.001667242871258165,0.0014555132550922508,0.0008755582195073553,0.0017500935906274357,0.005893652407478249,0.0016293974809289918,0.0014278963486358271,0.0011803670389152897,0.002995922926328322,0.0011374074066497419,0.001158887222782516,0.0014064165325030531,0.0013951652002430288,0.0013859595647575543,0.001035122567922247,0.000959431787263901,0.001035122567922247,0.0022840204487849583,0.0013961880486303038,0.00098193445178395,0.0013583426583011306,0.0013644797486247803,0.0008458956162763819,0.00117422994859164,1.0228483872749478e-06,0.0007671362904562108,0.0011496815872970413,0.001212075338920813,0.0010688765647023203,0.001349137022815656,0.0008141873162708584,0.0008305528904672576,1.0228483872749478e-06,0.0018779496390368042,0.0007374736872252373
WEM409,0.19918571518896155,0.00822369614406705,0.036516361879944816,0.07727309947521334,0.0665120188894175,0.18639514165508364,0.04943339003060824,0.005422000822991523,0.005949586068432678,0.004251777361099451,0.007089750646006885,0.00977017391655861,0.004015452339565888,0.004149162549117772,0.006447112429555968,0.006084332791236902,0.016105342914861837,0.006749774299239303,0.00988419037431603,0.0009432270596295709,0.002936442043879752,0.0049794096642422625,0.006121647268321149,0.0036827315855646873,0.008625863285975043,0.0038983263420514463,0.004530599425978961,0.00860513302092824,0.002505252530906234,0.007907559602103292,0.0035915184193587506,0.004191659592463719,0.009049797206182179,0.00386412140472422,0.00336866807010561,0.002792366701804466,0.00353243716397536,0.003546948349508123,0.007428690479522126,0.007330221720549808,0.0022834386949054336,0.0028120604535989296,0.0027830380825334044,0.0028846163812627427,0.0024264775237283795,0.003162401932889913,0.002741577552439797,0.0020118722227923046,0.002974793034216339,0.0025581147067755836,0.0022927673141764954,0.002477266673093049,0.0024430617357658227,0.0029167482920852885,0.004903744196821429,0.004593826734371712,0.002218138360008002,1.0365132523401879e-06,0.005534980767496603,0.006640940407743583,0.002416112391204978,0.002234722572045445,0.0018823080662497811,0.0025021429911492132,0.0011505297100976085,0.002566406812794305,0.0018201172711093698,0.0019662656396893363,0.0025622607597849444,0.002687678863318107,0.0024586094345509252,0.0020626613721569736,0.0018947462252778633,0.004840516888428677,0.001629398832678775,0.0016190337001553733,0.0023155706057279794,0.0020170547890540056,0.002119669601035684,0.0014552646062856237,0.0013775261123601095,0.0015609889580243228,0.003450552617040485,0.003488903607377072,0.001572390603800065,0.008004991847823271,0.007908596115355633,0.0013339925557618218,0.0016242162664170743,1.0365132523401879e-06,0.001236560310041844,0.006096770950264984,0.007253519739876634,0.0020626613721569736,0.0009618842981716942,0.001225158664266102,1.0365132523401879e-06,0.001065535623405713,0.003437077944760063,0.0013174083437243788
WEM411,0.20873366290551845,0.15551278664603696,0.030495490395863994,0.038271884473627935,0.019125250009434318,0.10728580952740355,0.036797615004339784,0.012547643307294614,0.00830345799212549,0.005892046240738644,0.011434393750707574,0.012953947947721298,0.005673170056731701,0.007721046077210461,0.011399172295809905,0.007571354893895367,0.014035749776721134,0.008721083814483565,0.010317370466810069,0.0036957369460482786,0.00406807804068078,0.006153691334264186,0.007743688441073248,0.004971256776985295,0.007978917443425538,0.004947356504019019,0.0057624816030793615,0.007596513075965131,0.0032529529416204387,0.005988905241707234,0.005869403876875857,0.005352403235342214,0.005959973332327006,0.005156169415198058,0.004328465225102834,0.003546045762733185,0.004834144684705083,0.004502056681384203,0.008066971080669711,0.0030818773035460457,0.0029887920298879204,0.003629067763563405,0.003603909581493641,0.003776243128671522,0.0032919481238285722,0.004226574587720291,0.0030617507578902347,0.0026328037536007647,0.003600135854183177,0.003657999672943633,0.003202636577480911,0.003309558851277407,0.003285658578311131,0.003657999672943633,0.008853164270349824,0.0033837754883832096,0.003084393121753022,1.2579091034881819e-06,0.0019422116557857529,0.001928374655647383,0.003040366303130936,0.0030529453941658177,0.0027875265733298114,0.0031435148496169667,0.0015585493792218575,0.0033837754883832096,0.002439085751663585,0.0028038793916751576,0.0031699309407902184,0.0030315609394065183,0.0029724392115425737,0.002509528661458923,0.0025837452985647256,0.004280664679170283,0.0021623457488961846,0.0022441098406229165,0.0025560712982879855,0.0025963243895996075,0.002406380114972892,0.0018415789275066984,0.0017661043812974074,0.002054165565996201,0.003456734216385524,1.2579091034881819e-06,0.0017510094720555494,0.0045397939544888485,0.004647974137388832,0.0016969193806055573,0.0016705032894323056,1.2579091034881819e-06,0.0014616903782532673,0.0036114570361145703,0.004530988590764431,0.0015447123790834874,0.0014755273783916374,0.0016969193806055573,1.2579091034881819e-06,1.2579091034881819e-06,0.0038026592198447742,1.2579091034881819e-06
WEM412,0.14549253860879813,0.06791443225497412,0.2170688190456162,0.018391023297966623,0.016202927141905795,0.02292410427421468,0.01824247977554907,0.011719917015910847,0.010336292520583292,0.006741205472410127,0.00946839778286275,0.015595400825501418,0.004775090085804747,0.0066343876585368295,0.010579970658481751,0.009179655879736494,0.010069247985900049,0.011449534424544064,0.009353234827280602,0.0013535819851756903,0.004960352231741247,0.007690882598877412,0.00909620446264798,0.00627053948003091,0.0072385759182576675,0.006824656889498641,0.005916705471575613,0.006133679156005748,0.0042910718666913684,0.0048084706526401524,0.006707824905574721,0.006696141707182329,0.004160887656033287,0.006434104257524397,0.005888331989765518,0.004087450408995395,0.006130341099322208,0.005569547576487396,0.003556699396312449,0.002772256075680421,0.0012484331996441631,0.0042877338100078275,0.004431270247400071,0.005120578952551193,0.004709997980475706,0.005032120450437369,0.00233330162179484,0.0035066285460593405,0.0035967560765149354,0.0045497712596657604,0.003945582999944922,0.004346149801969787,0.004439615389108922,0.0033814514204265705,1.6690283417702717e-06,0.0035466852262618274,0.004162556684375057,0.0027672489906551104,0.002383372472047948,0.001707415993630988,0.004099133607387787,0.004065753040552382,0.003545016197920057,0.0035533613396289084,0.0018592975727320827,0.002815650812566448,0.0031744919060470566,1.6690283417702717e-06,0.0027922844157816642,0.002575310731351529,0.0033397257118823135,0.0025335850228072722,0.003509966602742881,0.0013535819851756903,0.0027755941323639615,0.002962525306642232,0.0025402611361743533,0.002592001014769232,0.0030125961568953402,0.0027555657922627183,0.0023182803667189072,0.008081435230851655,0.0017624939289094068,1.6690283417702717e-06,0.0020996376539470017,0.0014303572888971227,0.0013502439284921498,0.0018042196374536636,0.0019344038481117448,0.0019260587064028935,0.0018492834026814608,0.0015371751027704202,0.0012033694344163659,1.6690283417702717e-06,0.0016974018235803663,0.001487104252517312,1.6690283417702717e-06,0.001381955466985785,0.002942496966540989,0.0023499919052125426
WEM413,0.6917655691821394,0.0005539943213053797,0.001956475746618086,0.0064760095580707,0.0006721150528286881,0.14533137921730452,0.039684318299773425,0.0012578644338072861,0.0011967814527798217,0.000884085132685584,0.0014603282219148746,0.002598049308933042,0.0033482373110219994,0.0008929846398551483,0.001550739124296585,0.00179264391008747,0.010947000603143872,0.0014204827011784161,0.0017287292676878717,2.0226152658100755e-07,0.000696790959071571,0.0011983995449924697,0.0012613028797591633,0.0008527345960655278,0.0010392197235732168,0.0008695223027717515,0.0011472273787674749,0.005991390940382606,0.0005566237211509328,0.0009639784356850821,0.0008687132566654274,0.0024239021345467946,0.0009761141272799425,0.0008039895681595051,0.0007265234034789791,0.0006371238087301738,0.0007841679385545663,0.0008335197510403322,0.0007546377556737392,0.000856779826597148,0.0009382912218092941,0.0005798837967077487,0.0005689616742723743,0.0006288310861403525,0.0005317455533814689,0.000724096265160007,0.0004324351438301942,0.0004405256048934345,0.00048178695631596,0.0006759580218337273,0.0004955407401234685,0.0005974805495202963,0.0004577178346528201,0.0005517694445129886,0.0005295206765890777,0.0003592164712078694,0.0005713888125913464,2.0226152658100755e-07,0.00017212455912043743,2.0226152658100755e-07,0.0005058560779790999,0.0005099013085107201,0.00040957959132654034,0.0005307342457485638,2.0226152658100755e-07,0.0004579200961794011,0.0004490205890098368,2.0226152658100755e-07,0.00047774172578433986,0.006905613040528761,0.0005291161535359158,0.00042515372887327787,0.000508080954771491,0.0008230021516581197,0.00035213731777753414,0.0003899602232481826,0.00043890751268078643,0.00042131075986823874,0.00037580191638751203,0.00036043004036735547,0.0003185619043650869,0.0002734575839375222,0.0005808951043406537,2.0226152658100755e-07,0.00028458196789947764,0.0065063487870578515,0.006450322344194912,0.00024756810853515323,0.00021035198764424786,2.0226152658100755e-07,0.0002888294599576788,0.004904639758062853,0.006146121008217076,2.0226152658100755e-07,0.00019174392719879517,0.00023967990899849396,2.0226152658100755e-07,0.00021743114107458314,0.0005667367974799832,2.0226152658100755e-07
WEM414,0.25564505574946467,0.012097626638939344,0.010773100469840065,0.017763894941057866,0.06064704757220537,0.009931069989918644,0.01349765511409477,0.008555489880533779,0.010005134156811818,0.006706761986530389,0.009398239430036688,0.013970802898713297,0.0077522891580126645,0.006250871871867553,0.009524076606796933,0.009391048734221816,0.008286557857057597,0.00924004412210952,0.024016204952088394,0.001654579107001868,0.005883427315727633,0.008588567081282188,0.012104098265172728,0.006592429923073936,0.00840017085093256,0.006464435537569228,0.007343857635727979,0.005037801487898778,0.004865224788341869,0.00759840826757442,0.004854438744619562,0.0052542414319264015,0.0058539454628866614,0.005890618011542505,0.004728601567859316,0.004695524367110908,0.005247050736111531,0.0051988730741518935,0.004922031285279352,0.0033479879714040407,0.0005925133351453887,0.004099415684058084,0.0041950519383958705,0.004963737321005604,0.0036974557880067823,0.004678985766736704,0.0051471000642848205,0.0040893487099172635,0.005985535196298805,0.0039225245670122515,0.0036025386032504823,0.0037830250682037497,0.003313472631492659,0.006352260682857237,0.02157352558377664,0.004913402450301506,0.0031265145403060073,0.0005364259077893931,0.0052535223623449145,0.005652605980070268,0.003907424105801022,0.0037405999628960097,0.002808685785288699,0.004895425710764328,0.00042856547056632484,0.005354192103753112,0.0027921471849144956,0.001288572690024923,0.0053333390858899855,0.00353063164510177,0.0053369344337974205,0.004555305798720919,0.002608065372053792,0.03758289074600593,0.002257878485869564,0.002701544417647118,0.005940952882246603,0.004937131746490581,0.006350103474112776,0.0024915760998528783,0.002560606779675642,0.002101840386686858,0.01938755405605579,0.0031567154627284663,0.0029524997015861238,0.0007859430525654246,0.0006895877286461502,0.0023664579926741193,0.0026087844416352794,0.0017049139777059667,0.0024326123941709344,0.0007039691202758926,0.0006874305199016888,0.0011318155212607303,0.0010102927619894066,0.0024728802907342134,0.0009527671954704369,0.0023283473048553017,0.0006342193708716418,0.0009671485871001794
